pr_id,level,task_type,title,n_commits,n_files,lines_added,lines_deleted,lines_changed
3266440576,2.0,docs,14216 create navigation documentation for administration menu,1.0,1.0,67.0,0.0,67.0
3104516791,2.0,feat,[alpha_factory] add preflight checks,1.0,4.0,83.0,0.0,83.0
3243072519,2.0,feat,Add hidden filter & shift/ctrl multi-select,1.0,3.0,113.0,40.0,153.0
3206602712,2.0,test,Add Erlang VM roundtrip test,1.0,3.0,217.0,0.0,217.0
3245367094,2.0,feat,Add icon property for dockables,1.0,8.0,57.0,3.0,60.0
3124407271,2.0,refactor,Add AuthorizedTransaction helper,1.0,5.0,108.0,46.0,154.0
3165063394,2.0,feat,Open note after adding,2.0,1.0,27.0,5.0,32.0
3254952736,2.0,fix,Fix startup test path and clean env example,1.0,2.0,4.0,4.0,8.0
3250665740,2.0,feat,Improve Elixir transpiler variant handling,1.0,6.0,84.0,20.0,104.0
3218985711,2.0,feat,Add Rosetta 100-doors example,1.0,4.0,113.0,0.0,113.0
3120521174,2.0,test,Add vitest config and tests for normalizeGateOption,1.0,3.0,45.0,2.0,47.0
3275956609,2.0,feat,Add tree-sitter based AST for Clojure,1.0,12.0,31155.0,134.0,31289.0
3147980414,2.0,feat,[alpha_factory] add sandbox patch check,1.0,2.0,42.0,0.0,42.0
3161442122,2.0,test,Add tests for detectMapOrdering,1.0,2.0,57.0,0.0,57.0
3274413154,2.0,test,Improve Go transpiler tests and transformer,1.0,7.0,109.0,20.0,129.0
3218934577,2.0,feat,Improve Scala compiler type inference,1.0,57.0,205.0,106.0,311.0
3172977510,2.0,refactor,Improve Ruby compiler function handling,1.0,1.0,48.0,3.0,51.0
3118100739,2.0,fix,Fix root locale 404,1.0,1.0,22.0,0.0,22.0
3266533972,2.0,fix,Fix ADK module import,1.0,1.0,15.0,11.0,26.0
3117109574,2.0,fix,Fix MongoDB extras and property typo,1.0,2.0,28.0,5.0,33.0
3075716773,2.0,refactor,Simplify LitLogger implementation,1.0,28.0,245.0,1963.0,2208.0
3173282879,2.0,docs,docs: update Insight v1 static demo,1.0,5.0,296.0,93.0,389.0
3154330497,2.0,fix,fix aiSDK providerMetadata wrapping,1.0,4.0,75.0,33.0,108.0
3143313490,2.0,feat,Add map index assignment support,1.0,21.0,153.0,14.0,167.0
3165306305,2.0,fix,Fix user edit mobile dialog,1.0,2.0,2.0,0.0,2.0
3218227297,2.0,feat,Improve COBOL compiler,1.0,5.0,34.0,8.0,42.0
3253264045,2.0,test,Update cpp rosetta tests to use index list,1.0,2.0,39.0,10.0,49.0
3146966334,2.0,fix,Fix headSet/tailSet views in ConcurrentNavigableSetNullSafe,1.0,3.0,45.0,2.0,47.0
3236497821,2.0,fix,Fix totals row in item movement report,1.0,1.0,0.0,1.0,1.0
3116980419,2.0,fix,Fix bottom tabbar background on initial load,1.0,1.0,1.0,0.0,1.0
3244652867,2.0,fix,Fix applist error handling,1.0,5.0,64.0,25.0,89.0
3070246219,2.0,feat,Auto detect dataset file type,1.0,1.0,23.0,50.0,73.0
3137613966,2.0,test,Add unit tests for input adapters,10.0,10.0,486.0,48.0,534.0
3150646710,2.0,feat,feat: benchmark task search,5.0,3.0,180.0,55.0,235.0
3172663061,2.0,feat,Add Clojure string helpers and tests,1.0,10.0,52.0,0.0,52.0
3203700183,2.0,fix,Add insert SQL batching test and fix,2.0,8.0,124.0,60.0,184.0
3242896969,2.0,feat,Add Mochi implementation for rosetta task 226,1.0,1.0,29.0,0.0,29.0
3125325223,2.0,docs,[alpha_factory] document pre-commit usage,1.0,3.0,5.0,0.0,5.0
3246110161,2.0,feat,Improve Pascal transpiler,1.0,16.0,316.0,26.0,342.0
3233289937,2.0,build,[alpha_factory] update browserslist-db flags,1.0,3.0,3.0,3.0,6.0
3180835833,2.0,feat,Add jit checks and clarify PageCache loops,2.0,3.0,278.0,3.0,281.0
3241713269,2.0,feat,Implement texture atlas,1.0,8.0,111.0,7.0,118.0
3122812546,2.0,fix,Fix url variable reference in linpeasBuilder,1.0,1.0,1.0,1.0,2.0
3198533659,2.0,feat,Improve slt expect error details,1.0,1.0,33.0,7.0,40.0
3107584395,2.0,feat,[alpha_factory] Add optional telemetry,1.0,4.0,56.0,76.0,132.0
3124634812,2.0,test,Add tests for ConvertFromGraphCredential,1.0,1.0,12.0,0.0,12.0
3070082535,2.0,refactor,Normalize tileType casing,1.0,1.0,1.0,1.0,2.0
3204045861,2.0,chore,chore: update browser assets,1.0,5.0,7.0,3.0,10.0
3273263658,2.0,feat,Update Zig a2mochi with new cases,1.0,11.0,81.0,7.0,88.0
3265434012,2.0,fix,Fix fetch retry logic,1.0,1.0,1.0,1.0,2.0
3188931539,2.0,chore,Update TPC‑DS IR files,1.0,10.0,3184.0,2875.0,6059.0
3144592513,2.0,ci,Remove GHCR prune workflow,1.0,2.0,0.0,32.0,32.0
3128494218,2.0,test,[alpha_factory] add governance ADK runtime test,1.0,1.0,54.0,0.0,54.0
3070220125,2.0,feat,Implement AI Trait Predictor Suite,3.0,25.0,927.0,97.0,1024.0
3220543847,2.0,refactor,Refactor webhook platform handlers,2.0,17.0,848.0,683.0,1531.0
3188947002,2.0,refactor,Update VM and TPC‑DS IR for q20‑29,1.0,11.0,2665.0,2380.0,5045.0
3125791032,2.0,refactor,Inline run-job,2.0,1.0,22.0,25.0,47.0
3195997427,2.0,test,Generate select1 cases 33-34,1.0,4.0,572.0,0.0,572.0
3267759930,2.0,feat,Add Mochi translation for Function-prototype,1.0,2.0,14.0,0.0,14.0
3271687852,2.0,refactor,Refactor Lua transform tests,1.0,33.0,608.0,192.0,800.0
3263193319,2.0,fix,Fix Zig transpiler printing and benchmark stats,1.0,7.0,30.0,22.0,52.0
3208727721,2.0,feat,feat: Make sidebar width adjustable,3.0,11.0,65.0,24.0,89.0
3204052590,2.0,feat,Improve py2mochi converter,1.0,7.0,186.0,31.0,217.0
3075041242,2.0,fix,Fix hide N/A price badge,2.0,7.0,46.0,24.0,70.0
3247599032,2.0,fix,fix(regions): avoid listeners after removal,1.0,1.0,1.0,1.0,2.0
3246001831,2.0,feat,Improve ts transpiler print & progress,1.0,6.0,59.0,17.0,76.0
3077200682,2.0,docs,Add ADK bridge instructions,1.0,1.0,10.0,0.0,10.0
3090194707,2.0,docs,Add Javadoc to ObjectHeapMemberGenerator,1.0,1.0,35.0,0.0,35.0
3124475993,2.0,feat,Improve linear layer with matrix multiply and crate `kornia-nn`,6.0,11.0,563.0,417.0,980.0
3254903320,2.0,fix,Attempt fix for Java transpiler arrays,1.0,6.0,74.0,48.0,122.0
3088289097,2.0,docs,Improve StaticMarkerBinder Javadoc,1.0,1.0,4.0,2.0,6.0
3267034192,2.0,ci,Use clang on Windows CI,7.0,1.0,21.0,11.0,32.0
3147231131,2.0,docs,Add missing opposite hints,1.0,1.0,6.0,2.0,8.0
3261853829,2.0,feat,Add benchmark support for F# rosetta tests,1.0,5.0,47.0,16.0,63.0
3225219637,2.0,refactor,Improve Elixir backend type safety for joins/groups,1.0,1.0,42.0,5.0,47.0
3119658762,2.0,fix,Fix tests by stubbing Pwned API,1.0,1.0,15.0,0.0,15.0
3132502275,2.0,refactor,Refactor compiler code layout,1.0,7.0,1248.0,1219.0,2467.0
3146962012,2.0,feat,Add Serializable support to ConcurrentSet,1.0,2.0,27.0,1.0,28.0
3245047295,2.0,feat,Enhance Lua transpiler,1.0,38.0,227.0,76.0,303.0
3276422263,2.0,refactor,Refine PHP json AST,1.0,20.0,7110.0,15394.0,22504.0
3261855527,2.0,fix,Update Pascal Rosetta benchmark,1.0,5.0,32.0,7.0,39.0
3259656316,2.0,feat,Update Python transpiler features,1.0,67.0,6059.0,66.0,6125.0
3125966641,2.0,test,Adtrue bid adapter: improve test coverage,30.0,300.0,7585.0,10725.0,18310.0
3187090795,2.0,feat,Add conflict errors to MongoStorageError,1.0,4.0,54.0,2.0,56.0
3079152327,2.0,feat,Implement basic len and is_empty,1.0,4.0,67.0,0.0,67.0
3109135060,2.0,docs,Improve Javadoc for timestamp and duration converters,1.0,3.0,20.0,8.0,28.0
3134213890,2.0,fix,Fix race in notifyReArm,1.0,1.0,7.0,5.0,12.0
3268812378,2.0,feat,Enhance Go a2mochi,1.0,3.0,49.0,1.0,50.0
3204814519,2.0,feat,Improve dataset maintenance navigation,2.0,4.0,86.0,45.0,131.0
3138253186,2.0,refactor,Remove legacy Apple PowerPC and old OS X code,1.0,2.0,5.0,28.0,33.0
3217601523,2.0,fix,Fix query variable typing in OCaml compiler,1.0,1.0,108.0,44.0,152.0
3086730041,2.0,test,Use CliRunner in CLI tests,2.0,6.0,28.0,12.0,40.0
3210852571,2.0,feat,Improve C++ compiler with map features,1.0,118.0,1255.0,94.0,1349.0
3138383098,2.0,feat,Add parallel test runner,3.0,5.0,93.0,5.0,98.0
3242942301,2.0,feat,Add Rosetta Cullen/Woodall task in Mochi,1.0,2.0,74.0,0.0,74.0
3199917130,2.0,fix,Fix flakey shortcut e2e test,3.0,1.0,8.0,2.0,10.0
3215524403,2.0,feat,Add complete Fortran translations,1.0,162.0,1324.0,371.0,1695.0
3176828591,2.0,fix,Fix SSE stream accumulation,2.0,2.0,5.0,3.0,8.0
3197734895,2.0,feat,Add map operation with lambda support,3.0,14.0,907.0,74.0,981.0
3174068500,2.0,feat,Implement cached data layer in web,1.0,6.0,183.0,110.0,293.0
3116808173,2.0,fix,Fix Project Structure diagram,1.0,1.0,7.0,2.0,9.0
3247781197,2.0,feat,Enhance clj transpiler with union match,1.0,9.0,139.0,47.0,186.0
3205333469,2.0,feat,Improve zig converter,1.0,2.0,91.0,23.0,114.0
3257194988,2.0,refactor,Update typed 2048 example,1.0,2.0,61.0,47.0,108.0
3120624297,2.0,fix,Fix typos in docs and scene,1.0,2.0,2.0,2.0,4.0
3127846692,2.0,feat,[alpha_factory] Add governance demo reference,1.0,1.0,2.0,0.0,2.0
3085578158,2.0,test,Enable OSGi bundle test,1.0,1.0,1.0,3.0,4.0
3261300119,2.0,feat,Add Ctrl+Shift hit test shortcut for diagnostics,2.0,6.0,78.0,9.0,87.0
3207400902,2.0,test,Add thorough test cases for mobile app,9.0,13.0,917.0,663.0,1580.0
3268146070,2.0,feat,Update C++ transpiler for struct indexing,1.0,54.0,3446.0,22.0,3468.0
3081841597,2.0,feat,Add minimal Codex setup script and simplify AGENTS guide,1.0,2.0,19.0,13.0,32.0
3147343781,2.0,feat,Add LeetCode 184 example,1.0,1.0,86.0,0.0,86.0
3161987371,2.0,feat,Add partition column migration for sweep_results,1.0,1.0,70.0,0.0,70.0
3253485868,2.0,fix,Fix Android Qt6 workflow for API 35,1.0,1.0,59.0,1.0,60.0
3235857607,2.0,fix,Run partial rosetta ruby tests,1.0,64.0,164.0,137.0,301.0
3276153935,2.0,refactor,Refactor Ruby JSON AST,1.0,3.0,591.0,1868.0,2459.0
3227665522,2.0,fix,Fix struct type comparison in Go compiler,1.0,3.0,36.0,0.0,36.0
3102717076,2.0,fix,Fix net.listen path with cluster,2.0,2.0,129.0,49.0,178.0
3118285412,2.0,fix,Fix typos in comments,1.0,2.0,2.0,2.0,4.0
3158700512,2.0,fix,Fix varhandle injection invocation,1.0,2.0,2.0,1.0,3.0
3070073577,2.0,fix,Fix README POST request typo,2.0,2.0,22.0,1.0,23.0
3145298354,2.0,fix,Fix cloned DiskSegmentOptions,1.0,1.0,1.0,1.0,2.0
3156526886,2.0,test,Add Elixir compiler tests for LeetCode examples,1.0,2.0,78.0,1.0,79.0
3273306350,2.0,feat,Expand Go converter coverage,1.0,6.0,124.0,3.0,127.0
3128629082,2.0,docs,[alpha_factory] add missing license headers,1.0,183.0,183.0,0.0,183.0
3108358148,2.0,feat,[alpha_factory] track memes during evolution,1.0,3.0,33.0,0.0,33.0
3078440458,2.0,feat,feat: add tooltip to Copy page button,1.0,1.0,37.0,12.0,49.0
3222138576,2.0,feat,Add Best Shuffle rosetta task,1.0,5.0,576.0,0.0,576.0
3271730457,2.0,feat,Enhance Go converter,1.0,19.0,181.0,3.0,184.0
3144152450,2.0,fix,fix NaN usage tokens in agents extension (fixes #99),2.0,3.0,96.0,5.0,101.0
3141456358,2.0,docs,[alpha_factory] Document wheelhouse pip install,1.0,2.0,11.0,1.0,12.0
3147168755,2.0,feat,[codex] TPUMonitor as an actor,6.0,219.0,31578.0,868.0,32446.0
3245254497,2.0,feat,Add Dart for-loop support,1.0,8.0,278.0,5.0,283.0
3196742685,2.0,feat,Add OpenAI service,1.0,6.0,482.0,3.0,485.0
3103614039,2.0,feat,[alpha_factory] add basic file ops,1.0,3.0,96.0,1.0,97.0
3209277577,2.0,feat,Add OCaml compiler stub,1.0,3.0,228.0,0.0,228.0
3115630963,2.0,feat,Add favorites and audio mode,1.0,13.0,171.0,50.0,221.0
3207047460,2.0,fix,Fix S3 file server edge cases,1.0,2.0,7.0,4.0,11.0
3241547896,2.0,build,Stabilize docs build,1.0,1.0,4.0,0.0,4.0
3084190077,2.0,feat,Add multi-provider AI support,3.0,20.0,1004.0,530.0,1534.0
3249111262,2.0,feat,Enhance PHP transpiler with load/save,1.0,12.0,200.0,10.0,210.0
3257338222,2.0,ci,[alpha_factory] update Python matrix for 3.12,1.0,1.0,2.0,2.0,4.0
3077183470,2.0,fix,Fix streaming data tests,1.0,1.0,57.0,45.0,102.0
3248506897,2.0,feat,Improve Erlang transpiler type inference,1.0,100.0,697.0,93.0,790.0
3070713283,2.0,feat,Add galah service package,23.0,9.0,971.0,135.0,1106.0
3246129626,2.0,feat,Improve Fortran transpiler,1.0,24.0,290.0,69.0,359.0
3127857955,2.0,feat,Add VS Code extension,1.0,7.0,178.0,1.0,179.0
3100455138,2.0,feat,[alpha_factory] add requirements lock check,1.0,2.0,46.0,0.0,46.0
3186332246,2.0,perf,Optimize group by algorithm,1.0,2.0,280.0,13.0,293.0
3155268862,2.0,feat,[alpha_factory] show disclaimer in minimal ui,1.0,1.0,3.0,0.0,3.0
3176264001,2.0,feat,Add multi-key grouping support,1.0,35.0,139.0,57.0,196.0
3119215337,2.0,fix,Fix path prefix handling in AzureClipStorage,1.0,1.0,4.0,1.0,5.0
3225443876,2.0,build,[alpha_factory] Update Insight demo lock file,1.0,3.0,4240.0,54.0,4294.0
3114696946,2.0,docs,[alpha_factory] Add offline build section,1.0,1.0,13.0,10.0,23.0
3070870441,2.0,build,Refine production docker compose,1.0,1.0,34.0,5.0,39.0
3173056052,2.0,test,Add basic struct test for F# backend,1.0,4.0,22.0,1.0,23.0
3217501028,2.0,fix,Fix unused numpy import lint error,1.0,1.0,0.0,1.0,1.0
3145251257,2.0,feat,Add Mochi solution for LeetCode 61,1.0,1.0,45.0,0.0,45.0
3071139526,2.0,docs,Clarify credits staking docs,6.0,30.0,16743.0,20747.0,37490.0
3136293694,2.0,feat,Add v0.7 package example,1.0,4.0,25.0,0.0,25.0
3188160209,2.0,test,Update IR golden files for dataset job tests,1.0,19.0,3570.0,7088.0,10658.0
3219323366,2.0,feat,Add Rosetta task 10 with Go and Mochi implementations,1.0,6.0,188.0,0.0,188.0
3088275578,2.0,docs,Document ChronicleLogger helpers,1.0,1.0,25.0,0.0,25.0
3113528001,2.0,feat,Add folder trace loading to TUI,4.0,8.0,233.0,36.0,269.0
3270675283,2.0,docs,docs: add Solana program support in our docs,1.0,2.0,28.0,0.0,28.0
3172564184,2.0,feat,[alpha_factory] auto-start inproc bus,1.0,2.0,26.0,4.0,30.0
3260544783,2.0,feat,Improve PHP transpiler features,1.0,35.0,2464.0,40.0,2504.0
3147256257,2.0,fix,Fix LeetCode 110 example,1.0,1.0,33.0,41.0,74.0
3189246905,2.0,feat,Enable runtime VM for TPCH q4,1.0,1.0,47.0,48.0,95.0
3182458298,2.0,test,Add JOB q2 Scheme compilation tests,1.0,5.0,157.0,4.0,161.0
3165233312,2.0,fix,[alpha_factory] fix preflight agent check,1.0,1.0,16.0,3.0,19.0
3070899776,2.0,fix,Fix self-healing demo entrypoint,1.0,2.0,3.0,1.0,4.0
3074741932,2.0,feat,Add optional workflow output flag,1.0,12.0,58.0,8.0,66.0
3077296354,2.0,fix,Fix demo launcher health check,1.0,1.0,11.0,0.0,11.0
3223880746,2.0,fix,Fix Rosetta e example,1.0,1.0,35.0,13.0,48.0
3089550958,2.0,docs,Improve EventGroupBuilder documentation,1.0,1.0,129.0,2.0,131.0
3231166976,2.0,feat,Add Fortran helper for TPC-DS q1,1.0,4.0,341.0,0.0,341.0
3101801459,2.0,fix,Fix pinned mode arrow orientation,1.0,1.0,13.0,1.0,14.0
3128540980,2.0,docs,[alpha_factory] update governance demo python version,1.0,1.0,3.0,3.0,6.0
3206088332,2.0,feat,Enhance TS converter,1.0,3.0,94.0,41.0,135.0
3070801634,2.0,fix,Fix fallback when base URL missing,1.0,2.0,8.0,5.0,13.0
3154583236,2.0,fix,Fix null checks in pharmacy income query and report,1.0,2.0,19.0,7.0,26.0
3070178681,2.0,feat,Clarify location info in chat prompt,1.0,1.0,1.0,1.0,2.0
3226564246,2.0,fix,[alpha_factory] fix mypy lint for FastAPI lifespan,1.0,4.0,8.0,4.0,12.0
3206654906,2.0,feat,Improve Dart roundtrip in any2mochi,1.0,2.0,25.0,17.0,42.0
3182417366,2.0,test,Add JOB q1-10 golden tests for F# compiler,1.0,19.0,729.0,34.0,763.0
3130934417,2.0,fix,Fix fill binding syntax,1.0,1.0,1.0,1.0,2.0
3219055666,2.0,build,[alpha_factory] preinstall deps for size check workflow,1.0,3.0,5.0,4.0,9.0
3247305703,2.0,feat,Improve php transpiler,1.0,5.0,314.0,9.0,323.0
3246444995,2.0,feat,Enhance rust transpiler structure,1.0,5.0,404.0,3.0,407.0
3070903672,2.0,docs,[stdlib] Fix typo 'seperate' -> 'separate',1.0,4.0,6.0,6.0,12.0
3128155705,2.0,refactor,Remove REST API modal,3.0,2.0,40.0,29.0,69.0
3151500665,2.0,refactor,refactor: wallet connector creator,6.0,77.0,816.0,1886.0,2702.0
3245012074,2.0,feat,Add more Ocaml transpiler support,1.0,8.0,202.0,3.0,205.0
3254621578,2.0,test,Improve racket transpiler tests,1.0,8.0,683.0,394.0,1077.0
3141883179,2.0,feat,Add Go package export utilities,1.0,2.0,76.0,0.0,76.0
3198906012,2.0,chore,Update select2 error logs for cases 700-799,1.0,75.0,525.0,75.0,600.0
3245687130,2.0,ci,[alpha_factory] drop uvloop on Windows,1.0,2.0,3.0,3.0,6.0
3129635818,2.0,feat,Add pharmacy price config options,1.0,6.0,44.0,15.0,59.0
3123401020,2.0,build,Rename project to Devstral and switch to OpenRouter,1.0,5.0,41.0,31.0,72.0
3107801268,2.0,docs,Improve RawWire Javadoc,1.0,1.0,71.0,8.0,79.0
3153325923,2.0,refactor,Move ensure helpers into compile packages,1.0,17.0,207.0,202.0,409.0
3161909448,2.0,feat,Add if expression support to COBOL backend,1.0,2.0,44.0,4.0,48.0
3149723012,2.0,test,Expand TS leetcode coverage,1.0,4.0,42.0,1.0,43.0
3247140518,2.0,feat,Improve Pascal transpiler with left join support,1.0,6.0,196.0,8.0,204.0
3125628148,2.0,feat,Codex/create audiox/  init  .py and re export mappings,2.0,4.0,136.0,0.0,136.0
3147348869,2.0,feat,Add LeetCode 222 example,1.0,1.0,59.0,0.0,59.0
3170070645,2.0,feat,Implement extra built‑ins in VM,1.0,9.0,97.0,5.0,102.0
3105366296,2.0,refactor,Refactor Archetype base_classes handling,1.0,6.0,48.0,47.0,95.0
3129428263,2.0,feat,feat: summarize failure on max retries,3.0,3.0,173.0,63.0,236.0
3148227562,2.0,fix,Fix Temporal.Instant handling for Microsoft calendar,1.0,1.0,12.0,2.0,14.0
3146463425,2.0,feat,Add LeetCode 116 example,1.0,1.0,82.0,0.0,82.0
3263526971,2.0,fix,fix: pointer slice loop,3.0,4.0,71.0,20.0,91.0
3187151695,2.0,feat,Implement more complete TPC‑DS q4,1.0,2.0,987.0,7.0,994.0
3177317986,2.0,test,Update q5 test and improve VM disassembly,1.0,19.0,37.0,27.0,64.0
3275961106,2.0,feat,Add tree-sitter based Haskell JSON AST,1.0,5.0,2510.0,4037.0,6547.0
3116479908,2.0,fix,Ensure ticker cleanup in watch functions,1.0,5.0,5.0,0.0,5.0
3200251783,2.0,fix,Fix locale fallback,1.0,4.0,22.0,4.0,26.0
3245063215,2.0,feat,Add Escape cancel to ContextDragBehaviorBase,1.0,5.0,84.0,0.0,84.0
3176762076,2.0,fix,Fix null comparison bug and bump version,1.0,5.0,14.0,4.0,18.0
3162631212,2.0,feat,Add search page loading bar,1.0,1.0,9.0,0.0,9.0
3168589478,2.0,feat,Codex/implement issue #490 from coauthor,2.0,2.0,49.0,1.0,50.0
3249523646,2.0,feat,Add cost aggregation functions for operators,1.0,2.0,25.0,9.0,34.0
3155587093,2.0,feat,Add var support for clojure backend,1.0,1.0,15.0,0.0,15.0
3070967548,2.0,docs,Remove TODO references in CLI documentation,2.0,3.0,4.0,10.0,14.0
3080092149,2.0,feat,Add OpenAI Agents bridge to MATS demo,1.0,4.0,75.0,1.0,76.0
3071122633,2.0,style,Update archived item visual style,1.0,3.0,20.0,3.0,23.0
3260096288,2.0,fix,[alpha_factory] fix(ci): specify Python 3.14 pre-release,1.0,1.0,2.0,2.0,4.0
3248598298,2.0,docs,Update Erlang transpiler progress docs,1.0,2.0,54.0,50.0,104.0
3135062390,2.0,feat,codex: Implement merge materialization for DuckDB,1.0,2.0,58.0,3.0,61.0
3246708471,2.0,fix,Fix insight CSP and lock demo requirements,1.0,3.0,1393.0,99.0,1492.0
3246783368,2.0,refactor,Improve delete confirmation messaging,3.0,1.0,36.0,24.0,60.0
3209779327,2.0,test,Generate Prolog compiler outputs,1.0,285.0,1096.0,3.0,1099.0
3156897567,2.0,fix,Fix search domain filter validation,1.0,1.0,37.0,4.0,41.0
3141815995,2.0,feat,Enhance BillExpense UX and validation,1.0,2.0,47.0,9.0,56.0
3244625308,2.0,feat,feat(web): add keyboard shortcut to cancel drag to create,1.0,1.0,48.0,12.0,60.0
3251055490,2.0,feat,Implement Zig load_jsonl/yaml in transpiler,1.0,8.0,263.0,5.0,268.0
3092404553,2.0,test,[alpha_factory] add CLI tests,1.0,1.0,29.0,0.0,29.0
3276270238,2.0,refactor,Refine Python json-ast,1.0,106.0,4066.0,16468.0,20534.0
3168811618,2.0,fix,Fix PostHog client provider param,1.0,4.0,23.0,18.0,41.0
3107965398,2.0,feat,"Add WebCodecs recording, headless automation and stereo capture",1.0,9.0,195.0,34.0,229.0
3106584278,2.0,feat,[alpha_factory] add insight browser controls,1.0,4.0,65.0,22.0,87.0
3246469888,2.0,feat,Improve Clojure transpiler,1.0,6.0,38.0,3.0,41.0
3138286936,2.0,fix,Fix segment time update timing,7.0,13.0,334.0,268.0,602.0
3245963802,2.0,feat,Improve F# transpiler variable inference,1.0,25.0,94.0,82.0,176.0
3132733595,2.0,refactor,Refactor geometry packages,1.0,21.0,175.0,212.0,387.0
3245040053,2.0,fix,Fix setup script commit checkout,1.0,1.0,5.0,1.0,6.0
3126533915,2.0,refactor,refactor: unify string_to_chunk,1.0,1.0,21.0,12.0,33.0
3127027273,2.0,feat,[alpha_factory] add TRACE_WS_PORT env,1.0,4.0,38.0,8.0,46.0
3206779215,2.0,feat,Update hs vm roundtrip tool,1.0,2.0,395.0,3179.0,3574.0
3155291061,2.0,fix,[alpha_factory] enforce API_TOKEN requirement,1.0,6.0,37.0,14.0,51.0
3129048158,2.0,feat,Add experimental C compiler,1.0,3.0,277.0,0.0,277.0
3120687133,2.0,feat,Persist notification settings,1.0,4.0,81.0,12.0,93.0
3070852168,2.0,feat,Harden rpc_server,1.0,1.0,63.0,12.0,75.0
3101775002,2.0,test,Add Node http same map test,2.0,2.0,100.0,2.0,102.0
3250801642,2.0,feat,Improve cs transpiler,1.0,11.0,135.0,20.0,155.0
3154363639,2.0,feat,Add input builtin to Scala compiler,1.0,6.0,41.0,0.0,41.0
3229594266,2.0,feat,Add popup-based host window,7.0,16.0,1057.0,367.0,1424.0
3165126974,2.0,fix,fix: validate num for cross alpha discovery CLI,1.0,2.0,13.0,1.0,14.0
3145239692,2.0,feat,Add Mochi solution for LeetCode 56,1.0,1.0,50.0,0.0,50.0
3103763500,2.0,feat,[alpha_factory] add self-edit tools,1.0,3.0,279.0,0.0,279.0
3162136459,2.0,feat,Add search endpoint,1.0,3.0,23.0,2.0,25.0
3188070623,2.0,docs,Update docs for DockProperties usage,1.0,1.0,5.0,0.0,5.0
3087382208,2.0,fix,Fix alt text in AOI survey voting images,1.0,1.0,4.0,2.0,6.0
3094138879,2.0,feat,[alpha_factory] add compose-up target,1.0,2.0,11.0,6.0,17.0
3128331801,2.0,feat,[alpha_factory] add new_env tool to InspectorAgent,1.0,2.0,89.0,1.0,90.0
3070970184,2.0,docs,Improve MuZero demo docs,1.0,2.0,5.0,2.0,7.0
